date,cash,positions,total,n_positions,regime,returns
2022-08-14 00:00:00+03:00,431878.3486929384,513929.7995891571,945808.1482820956,15,BULL,0.001536373357537535
2022-08-15 00:00:00+03:00,431878.3486929384,514546.6067466736,946424.955439612,15,BULL,0.0006521482804275891
2022-08-16 00:00:00+03:00,431878.3486929384,515745.1037540436,947623.452446982,15,BULL,0.0012663412988864753
2022-08-17 00:00:00+03:00,431878.3486929384,518177.02349948883,950055.3721924273,15,BULL,0.0025663355409424327
2022-08-18 00:00:00+03:00,431878.3486929384,515373.94724464417,947252.2959375826,15,BULL,-0.002950434613485764
2022-08-21 00:00:00+03:00,431878.3486929384,513566.7928009033,945445.1414938418,15,BULL,-0.001907785762558789
2022-08-22 00:00:00+03:00,431878.3486929384,513835.53902721405,945713.8877201525,15,BULL,0.00028425364361828187
2022-08-23 00:00:00+03:00,431878.3486929384,509672.6958322525,941551.044525191,15,BULL,-0.004401799792743799
2022-08-24 00:00:00+03:00,431878.3486929384,508955.7948541641,940834.1435471026,15,BULL,-0.0007614042618898642
2022-08-25 00:00:00+03:00,431878.3486929384,515499.31954193115,947377.6682348696,15,BULL,0.006955024679585753
2022-08-28 00:00:00+03:00,431878.3486929384,515304.1423988342,947182.4910917727,15,BULL,-0.00020601830678634858
2022-08-29 00:00:00+03:00,431878.3486929384,515732.9103784561,947611.2590713946,15,BULL,0.00045267726510411777
2022-08-30 00:00:00+03:00,431878.3486929384,515392.6553516388,947271.0040445772,15,BULL,-0.0003590660448153926
2022-08-31 00:00:00+03:00,431878.3486929384,507859.39028549194,939737.7389784304,15,BULL,-0.00795259755020683
2022-09-01 00:00:00+03:00,431878.3486929384,499712.79501247406,931591.1437054125,15,BEAR,-0.008669009379014492
2022-09-04 00:00:00+03:00,431878.3486929384,502539.877453804,934418.2261467425,15,BEAR,0.003034681534310524
2022-09-05 00:00:00+03:00,431878.3486929384,500841.45619392395,932719.8048868624,15,BEAR,-0.001817624284667252
2022-09-06 00:00:00+03:00,431878.3486929384,498279.8236837387,930158.1723766772,15,BEAR,-0.0027464116198282484
2022-09-07 00:00:00+03:00,431878.3486929384,493116.1175661087,924994.4662590472,15,BEAR,-0.0055514279946990985
2022-09-08 00:00:00+03:00,431878.3486929384,494608.18230724335,926486.5310001818,15,BEAR,0.0016130526133513179
2022-09-11 00:00:00+03:00,431878.3486929384,499033.1018896103,930911.4505825487,15,BEAR,0.004776021490123572
2022-09-12 00:00:00+03:00,431878.3486929384,499435.318564415,931313.6672573534,15,BEAR,0.0004320675984306188
2022-09-13 00:00:00+03:00,431878.3486929384,500165.4398365021,932043.7885294405,15,BEAR,0.0007839692444728819
2022-09-14 00:00:00+03:00,431878.3486929384,493760.24185085297,925638.5905437914,15,BEAR,-0.006872207147858522
2022-09-15 00:00:00+03:00,432629.69304320216,491300.0593032837,923929.7523464859,15,BEAR,-0.0018461181445575958
2022-09-18 00:00:00+03:00,432629.69304320216,480188.331410408,912818.0244536102,15,BEAR,-0.012026593866747426
2022-09-19 00:00:00+03:00,432629.69304320216,472646.9001636505,905276.5932068527,15,BEAR,-0.00826170281998062
2022-09-20 00:00:00+03:00,432629.69304320216,475246.1545190811,907875.8475622833,15,BEAR,0.0028712267332826613
2022-09-21 00:00:00+03:00,432629.69304320216,470441.0316352844,903070.7246784866,15,BEAR,-0.005292709236289106
2022-09-25 00:00:00+03:00,524925.2317034007,363876.24635601044,888801.4780594112,15,BEAR,-0.01580080743305634
2022-09-26 00:00:00+03:00,524925.2317034007,355302.33195877075,880227.5636621715,15,BEAR,-0.009646602316593533
2022-09-27 00:00:00+03:00,524925.2317034007,358505.3833465576,883430.6150499583,15,BEAR,0.0036388901234365445
2022-09-28 00:00:00+03:00,524925.2317034007,363455.3047981262,888380.536501527,15,BEAR,0.005603067594944777
2022-09-29 00:00:00+03:00,524925.2317034007,372120.650844574,897045.8825479747,15,BEAR,0.009754092633064815
2022-10-02 00:00:00+03:00,524925.2317034007,376221.55713558197,901146.7888389827,15,BEAR,0.004571568044390073
2022-10-03 00:00:00+03:00,524925.2317034007,380843.43662166595,905768.6683250667,15,BEAR,0.0051288863738157
2022-10-04 00:00:00+03:00,555862.1046614664,349838.0766019821,905700.1812634486,14,BEAR,-7.561208950268572e-05
2022-10-05 00:00:00+03:00,536389.8541213707,372635.72945690155,909025.5835782723,15,BEAR,0.0036716370203049298
2022-10-06 00:00:00+03:00,536389.8541213707,371720.91741657257,908110.7715379433,15,BEAR,-0.0010063655598425703
2022-10-09 00:00:00+03:00,536389.8541213707,365650.1364212036,902039.9905425743,15,BEAR,-0.006685066608215329
2022-10-10 00:00:00+03:00,536389.8541213707,364532.9924650192,900922.8465863899,15,BEAR,-0.0012384638906224321
2022-10-11 00:00:00+03:00,536389.8541213707,365418.91619205475,901808.7703134255,15,BEAR,0.000983351382854103
2022-10-12 00:00:00+03:00,536389.8541213707,366267.15043354034,902657.004554911,15,BEAR,0.0009405921403833339
2022-10-13 00:00:00+03:00,536389.8541213707,361562.44332027435,897952.2974416451,15,BEAR,-0.005212065147143896
2022-10-16 00:00:00+03:00,536389.8541213707,362106.4298648834,898496.2839862541,15,BEAR,0.0006058078431994129
2022-10-17 00:00:00+03:00,545614.6412398472,356504.4135379791,902119.0547778263,15,BEAR,0.0040320375900715355
2022-10-18 00:00:00+03:00,545614.6412398472,362764.6955194473,908379.3367592945,15,BEAR,0.006939529708758885
2022-10-19 00:00:00+03:00,545614.6412398472,364703.2274751663,910317.8687150135,15,BEAR,0.0021340555396547334
2022-10-20 00:00:00+03:00,545614.6412398472,370427.8186340332,916042.4598738804,15,BEAR,0.006288562880730542
2022-10-23 00:00:00+03:00,564856.6476222054,350621.1550064087,915477.8026286141,15,BEAR,-0.0006164094679017573
2022-10-24 00:00:00+03:00,564856.6476222054,351284.3632583618,916141.0108805672,15,BEAR,0.0007244394676189092
2022-10-25 00:00:00+03:00,564856.6476222054,350086.9722414017,914943.6198636071,15,BEAR,-0.0013069942320442784
2022-10-26 00:00:00+03:00,578378.0241258485,330378.680059433,908756.7041852815,15,BEAR,-0.006762073142001723
2022-10-27 00:00:00+03:00,578234.1909919309,327767.0087547302,906001.1997466611,15,BEAR,-0.0030321695850275
2022-10-30 00:00:00+03:00,578234.1909919309,323366.29131126404,901600.4823031949,15,BEAR,-0.004857297589337284
2022-10-31 00:00:00+03:00,578234.1909919309,323366.29131126404,901600.4823031949,15,BEAR,0.0
2022-11-01 00:00:00+03:00,578234.1909919309,318855.90672016144,897090.0977120923,15,BEAR,-0.0050026421676045985
2022-11-02 00:00:00+03:00,577163.4534735364,319296.5232858658,896459.9767594022,15,BEAR,-0.0007024054264974655
2022-11-03 00:00:00+03:00,577163.4534735364,319237.2494544983,896400.7029280347,15,BEAR,-6.611988588911544e-05
2022-11-06 00:00:00+03:00,577163.4534735364,320329.5000181198,897492.9534916562,15,BEAR,0.0012184847245810815
2022-11-07 00:00:00+03:00,581522.0147336164,318118.3415851593,899640.3563187757,15,BEAR,0.0023926681750148227
2022-11-08 00:00:00+03:00,581522.0147336164,316523.52523994446,898045.5399735608,15,BEAR,-0.0017727265501301659
2022-11-09 00:00:00+03:00,581522.0147336164,316873.17506694794,898395.1898005643,15,BEAR,0.00038934531873935363
2022-11-10 00:00:00+03:00,579658.1299809074,311902.39474487305,891560.5247257805,15,BEAR,-0.007607637654762023
2022-11-13 00:00:00+03:00,610018.3351191138,281988.3040924072,892006.639211521,15,BEAR,0.0005003748745804337
2022-11-14 00:00:00+03:00,610018.3351191138,282817.79667949677,892836.1317986106,15,BEAR,0.0009299175035544227
2022-11-15 00:00:00+03:00,610018.3351191138,281898.47611141205,891916.8112305258,15,BEAR,-0.0010296632666878525
2022-11-16 00:00:00+03:00,610018.3351191138,283717.6748094559,893736.0099285697,15,BEAR,0.002039650643577362
2022-11-17 00:00:00+03:00,610018.3351191138,283360.63249206543,893378.9676111792,15,BEAR,-0.0003994941609424263
2022-11-20 00:00:00+03:00,599675.1491385625,292540.966586113,892216.1157246755,15,BEAR,-0.001301633381422751
2022-11-21 00:00:00+03:00,599675.1491385625,287897.3684234619,887572.5175620244,15,BEAR,-0.005204566562754143
2022-11-22 00:00:00+03:00,599675.1491385625,286929.53192329407,886604.6810618566,15,BEAR,-0.0010904309011575686
2022-11-24 00:00:00+03:00,598446.0862890499,286252.0198287964,884698.1061178463,15,BEAR,-0.002150422826244003
2022-11-27 00:00:00+03:00,598446.0862890499,279841.7998113632,878287.8861004132,15,BEAR,-0.007245658121234011
2022-11-28 00:00:00+03:00,598446.0862890499,282138.38684272766,880584.4731317776,15,BEAR,0.002614845391482268
2022-11-29 00:00:00+03:00,598207.1838121922,283733.58243083954,881940.7662430317,15,BEAR,0.001540219198313153
2022-11-30 00:00:00+03:00,598207.1838121922,286669.5611028671,884876.7449150593,15,BEAR,0.0033289975748989065
2022-12-01 00:00:00+03:00,598207.1838121922,284997.3347873688,883204.518599561,15,BEAR,-0.0018897844531543528
2022-12-04 00:00:00+03:00,598207.1838121922,283654.1774930954,881861.3613052876,15,BEAR,-0.0015207771993774877
2022-12-05 00:00:00+03:00,597208.4075614992,276567.13993263245,873775.5474941316,15,BEAR,-0.009169030604978201
2022-12-06 00:00:00+03:00,597613.2197641898,277467.8950033188,875081.1147675086,15,BEAR,0.001494167783844702
2022-12-07 00:00:00+03:00,597613.2197641898,270837.4174013138,868450.6371655036,15,BEAR,-0.007576986281742082
2022-12-08 00:00:00+03:00,597613.2197641898,273288.93416309357,870902.1539272834,15,BEAR,0.002822862528814696
2022-12-11 00:00:00+03:00,587525.5127893925,278299.34067344666,865824.8534628391,15,BEAR,-0.005829932147427108
2022-12-12 00:00:00+03:00,587525.5127893925,275813.9213027954,863339.4340921879,15,BEAR,-0.0028705798415359363
2022-12-13 00:00:00+03:00,587525.5127893925,281808.2344751358,869333.7472645283,15,BEAR,0.006943170826713807
2022-12-14 00:00:00+03:00,587525.5127893925,281960.90214443207,869486.4149338246,15,BEAR,0.00017561456664560993
2022-12-15 00:00:00+03:00,587525.5127893925,282965.14610385895,870490.6588932514,15,BEAR,0.0011549852213657008
2022-12-18 00:00:00+03:00,587525.5127893925,279584.9001312256,867110.4129206181,15,BEAR,-0.0038831501959263326
2022-12-19 00:00:00+03:00,587525.5127893925,277147.42612075806,864672.9389101506,15,BEAR,-0.0028110307224400444
2022-12-20 00:00:00+03:00,587525.5127893925,278728.1114683151,866253.6242577076,15,BEAR,0.0018280731088327062
2022-12-21 00:00:00+03:00,587525.5127893925,280844.60665512085,868370.1194445133,15,BEAR,0.002443274264646522
2022-12-22 00:00:00+03:00,587525.5127893925,280777.5989227295,868303.111712122,15,BEAR,-7.716494486731396e-05
2022-12-25 00:00:00+03:00,587525.5127893925,279365.86356544495,866891.3763548374,15,BEAR,-0.001625855462501935
2022-12-26 00:00:00+03:00,587525.5127893925,279069.6155099869,866595.1282993794,15,BEAR,-0.00034173607390552974
2022-12-27 00:00:00+03:00,587525.5127893925,282820.3819389343,870345.8947283268,15,BEAR,0.004328164683210289
2022-12-28 00:00:00+03:00,587525.5127893925,287747.5360145569,875273.0488039494,15,BEAR,0.005661144730464418
2022-12-29 00:00:00+03:00,587525.5127893925,288651.0844602585,876176.597249651,15,BEAR,0.0010323046584563844
2023-01-01 00:00:00+03:00,587525.5127893925,290431.0261745453,877956.5389639378,15,BEAR,0.0020314873963469537
2023-01-02 00:00:00+03:00,587525.5127893925,292522.9781293869,880048.4909187794,15,BEAR,0.00238275115224984
2023-01-03 00:00:00+03:00,587525.5127893925,292670.38014125824,880195.8929306507,15,BEAR,0.00016749305679453208
2023-01-04 00:00:00+03:00,587525.5127893925,292972.68996715546,880498.202756548,15,BEAR,0.00034345743751496016
2023-01-05 00:00:00+03:00,587525.5127893925,294039.15746307373,881564.6702524662,15,BEAR,0.0012112091683771364
2023-01-08 00:00:00+03:00,587525.5127893925,295047.33367729187,882572.8464666844,15,BEAR,0.0011436213907363157
2023-01-09 00:00:00+03:00,587525.5127893925,297011.20611286163,884536.7189022541,15,BEAR,0.002225167524054328
2023-01-10 00:00:00+03:00,587525.5127893925,296309.01994228363,883834.5327316761,15,BEAR,-0.0007938462650249889
2023-01-11 00:00:00+03:00,587525.5127893925,295793.59445667267,883319.1072460652,15,BEAR,-0.0005831696618799898
2023-01-12 00:00:00+03:00,587525.5127893925,298885.08923244476,886410.6020218373,15,BEAR,0.00349986177182382
2023-01-15 00:00:00+03:00,587525.5127893925,299061.9713716507,886587.4841610432,15,BEAR,0.0001995487630703785
2023-01-16 00:00:00+03:00,587525.5127893925,298312.1025342941,885837.6153236866,15,BEAR,-0.000845792266136236
2023-01-17 00:00:00+03:00,587525.5127893925,296694.45755672455,884219.970346117,15,BEAR,-0.0018261190872759236
2023-01-18 00:00:00+03:00,587525.5127893925,296694.45755672455,884219.970346117,15,BEAR,0.0
2023-01-19 00:00:00+03:00,587525.5127893925,297098.30401706696,884623.8168064595,15,BEAR,0.00045672623768533427
2023-01-22 00:00:00+03:00,587525.5127893925,297039.34376239777,884564.8565517903,15,BEAR,-6.665008735806666e-05
2023-01-23 00:00:00+03:00,587525.5127893925,299963.32049560547,887488.833284998,15,BEAR,0.003305553811628892
2023-01-24 00:00:00+03:00,587525.5127893925,300786.5096244812,888312.0224138737,15,BEAR,0.0009275487172371033
2023-01-25 00:00:00+03:00,587525.5127893925,301008.36271095276,888533.8755003453,15,BEAR,0.00024974680165734675
2023-01-26 00:00:00+03:00,587525.5127893925,301424.1359825134,888949.6487719059,15,BEAR,0.00046793181782356363
2023-01-29 00:00:00+03:00,587525.5127893925,301548.6645927429,889074.1773821354,15,BEAR,0.00014008511100893628
2023-01-30 00:00:00+03:00,587525.5127893925,298366.4921398163,885892.0049292088,15,BEAR,-0.0035791979273276375
2023-01-31 00:00:00+03:00,587712.1151526754,297774.1943016052,885486.3094542807,15,BEAR,-0.00045795138986559625
2023-02-01 00:00:00+03:00,587712.1151526754,297510.03472042084,885222.1498730963,15,BEAR,-0.0002983214741594242
2023-02-02 00:00:00+03:00,587712.1151526754,295262.4227705002,882974.5379231756,15,BEAR,-0.002539037178682091
2023-02-05 00:00:00+03:00,587712.1151526754,290127.57533741,877839.6904900854,15,BULL,-0.0058153969481019585
2023-02-06 00:00:00+03:00,547679.6823783919,329272.36245918274,876952.0448375746,15,BULL,-0.0010111705612391164
2023-02-07 00:00:00+03:00,547679.6823783919,326559.89180374146,874239.5741821333,15,BEAR,-0.0030930661162249518
2023-02-08 00:00:00+03:00,547679.6823783919,328020.29411029816,875699.97648869,15,BEAR,0.001670482954198249
2023-02-09 00:00:00+03:00,547679.6823783919,325975.865196228,873655.5475746199,15,BEAR,-0.0023346225521984065
2023-02-12 00:00:00+03:00,547679.6823783919,325828.46043395996,873508.1428123518,15,BEAR,-0.00016872182941807257
2023-02-13 00:00:00+03:00,547679.6823783919,333190.12344169617,880869.805820088,15,BULL,0.00842769820557665
2023-02-14 00:00:00+03:00,547679.6823783919,332811.35412979126,880491.0365081831,15,BEAR,-0.000429994659145172
2023-02-15 00:00:00+03:00,547679.6823783919,333807.8837375641,881487.5661159559,15,BEAR,0.001131788475354334
2023-02-16 00:00:00+03:00,507770.61831747554,373694.8540534973,881465.4723709729,15,BULL,-2.5064159532517394e-05
2023-02-19 00:00:00+03:00,507770.61831747554,373506.1286382675,881276.7469557431,15,BEAR,-0.00021410414944800227
2023-02-20 00:00:00+03:00,507770.61831747554,367319.7078733444,875090.32619082,15,BEAR,-0.007019838871606732
2023-02-21 00:00:00+03:00,507770.61831747554,362614.79376220703,870385.4120796826,15,BEAR,-0.005376489683776353
2023-02-23 00:00:00+03:00,512520.47337230487,355440.0862874985,867960.5596598033,15,BEAR,-0.0027859525058966383
2023-02-26 00:00:00+03:00,515839.33752298006,350836.8032655716,866676.1407885517,15,BEAR,-0.0014798124833633741
2023-02-27 00:00:00+03:00,515839.33752298006,350077.0597963333,865916.3973193134,15,BEAR,-0.000876617496989196
2023-02-28 00:00:00+03:00,515839.33752298006,349686.063328743,865525.400851723,15,BEAR,-0.0004515406669751698
2023-03-01 00:00:00+03:00,515839.33752298006,352275.64383125305,868114.9813542331,15,BEAR,0.002991917394870036
2023-03-02 00:00:00+03:00,515839.33752298006,356651.11391067505,872490.4514336551,15,BEAR,0.005040196487101634
2023-03-05 00:00:00+03:00,515839.33752298006,361366.45911598206,877205.7966389621,15,BEAR,0.005404466258122298
2023-03-06 00:00:00+03:00,515839.33752298006,361485.75619888306,877325.0937218631,15,BEAR,0.0001359966878446972
2023-03-07 00:00:00+03:00,515839.33752298006,362141.91697120667,877981.2544941867,15,BEAR,0.0007479106399885804
2023-03-08 00:00:00+03:00,515839.33752298006,359799.6385755539,875638.976098534,15,BEAR,-0.002667800005595966
2023-03-09 00:00:00+03:00,515839.33752298006,359978.5945138931,875817.9320368732,15,BEAR,0.0002043718281439233
2023-03-12 00:00:00+03:00,515839.33752298006,359014.27668476105,874853.6142077411,15,BEAR,-0.0011010482816781186
2023-03-13 00:00:00+03:00,515839.33752298006,358745.8462152481,874585.1837382282,15,BEAR,-0.0003068290113381611
2023-03-14 00:00:00+03:00,515839.33752298006,355191.27916812897,871030.616691109,15,BEAR,-0.004064289120387254
2023-03-15 00:00:00+03:00,536972.5656725677,326422.3692770004,863394.9349495681,14,BEAR,-0.008766261019098831
2023-03-16 00:00:00+03:00,518177.999133811,340659.04964733124,858837.0487811422,15,BEAR,-0.005279028152617271
2023-03-19 00:00:00+03:00,511786.4172246463,348316.59855270386,860103.0157773502,15,BEAR,0.0014740479559010033
2023-03-20 00:00:00+03:00,511786.4172246463,356976.6353626251,868763.0525872714,15,BEAR,0.01006860416841393
2023-03-21 00:00:00+03:00,511786.4172246463,362587.10104465485,874373.5182693012,15,BEAR,0.00645799296519467
2023-03-22 00:00:00+03:00,511786.4172246463,361662.8692712784,873449.2864959247,15,BEAR,-0.001057021689318649
2023-03-23 00:00:00+03:00,511786.4172246463,363610.5567111969,875396.9739358432,15,BEAR,0.002229880394924999
2023-03-26 00:00:00+03:00,511786.4172246463,364207.0655040741,875993.4827287204,15,BEAR,0.0006814151872096552
2023-03-27 00:00:00+03:00,511786.4172246463,364778.7760028839,876565.1932275302,15,BEAR,0.0006526424112527351
2023-03-28 00:00:00+03:00,511786.4172246463,364748.9507007599,876535.3679254062,15,BEAR,-3.4025195563835986e-05
2023-03-29 00:00:00+03:00,511786.4172246463,369957.44480228424,881743.8620269306,15,BEAR,0.005942137981096884
2023-03-30 00:00:00+03:00,511786.4172246463,375590.279006958,887376.6962316043,15,BEAR,0.006388288535091213
2023-04-02 00:00:00+03:00,511786.4172246463,375799.06437301636,887585.4815976627,15,BEAR,0.00023528380556414596
2023-04-03 00:00:00+03:00,511786.4172246463,384480.04668807983,896266.4639127261,15,BULL,0.009780446497882789
2023-04-04 00:00:00+03:00,511786.4172246463,389503.59874629974,901290.015970946,15,BULL,0.005604976042826726
2023-04-05 00:00:00+03:00,511786.4172246463,388286.3291759491,900072.7464005954,15,BULL,-0.0013505858811043714
2023-04-06 00:00:00+03:00,511786.4172246463,386428.49455165863,898214.911776305,15,BULL,-0.002064093854324489
2023-04-09 00:00:00+03:00,511786.4172246463,388956.27135658264,900742.688581229,15,BULL,0.0028142227119398733
2023-04-10 00:00:00+03:00,511786.4172246463,385815.5390625,897601.9562871463,15,BULL,-0.003486825187590137
2023-04-11 00:00:00+03:00,511786.4172246463,382952.54835033417,894738.9655749805,15,BULL,-0.0031895994567663344
2023-04-12 00:00:00+03:00,511786.4172246463,386170.6281785965,897957.0454032428,15,BULL,0.0035966689191795354
2023-04-13 00:00:00+03:00,511786.4172246463,388162.8328676224,899949.2500922687,15,BULL,0.0022185968685519697
2023-04-16 00:00:00+03:00,474865.31183145405,425169.46347332,900034.775304774,15,BULL,9.503337271143941e-05
2023-04-17 00:00:00+03:00,474865.31183145405,426081.5306329727,900946.8424644268,15,BULL,0.001013368799382075
2023-04-25 00:00:00+03:00,440405.58342644654,463270.1774587631,903675.7608852097,15,BULL,0.0030289449856089057
2023-04-26 00:00:00+03:00,440405.58342644654,466457.00675201416,906862.5901784607,15,BULL,0.003526518504966214
2023-04-27 00:00:00+03:00,440405.58342644654,466551.70196151733,906957.2853879639,15,BULL,0.00010442068129035142
2023-04-30 00:00:00+03:00,440405.58342644654,466193.7928352356,906599.3762616821,15,BULL,-0.00039462622115504775
2023-05-01 00:00:00+03:00,440405.58342644654,466530.57221221924,906936.1556386658,15,BULL,0.0003714754121852959
2023-05-02 00:00:00+03:00,440405.58342644654,468802.55665016174,909208.1400766083,15,BULL,0.00250512059070207
2023-05-03 00:00:00+03:00,412760.48474772077,490413.70112609863,903174.1858738194,15,BULL,-0.006636493820084466
2023-05-04 00:00:00+03:00,412760.48474772077,494514.876414299,907275.3611620198,15,BULL,0.00454084644174424
2023-05-07 00:00:00+03:00,384089.31324486574,529367.6386032104,913456.9518480762,15,BULL,0.006813356727927822
2023-05-08 00:00:00+03:00,384089.31324486574,529851.3586730957,913940.6719179614,15,BULL,0.0005295488407051074
2023-05-09 00:00:00+03:00,384089.31324486574,526481.0764656067,910570.3897104724,15,BULL,-0.003687637842417324
2023-05-10 00:00:00+03:00,384089.31324486574,526410.7675561905,910500.0808010562,15,BULL,-7.721413985195547e-05
2023-05-11 00:00:00+03:00,367645.5671314743,546916.2099637985,914561.7770952729,15,BULL,0.004460951053011586
2023-05-14 00:00:00+03:00,326923.6758737899,583031.3299808502,909955.0058546402,15,BULL,-0.005037135113238889
2023-05-15 00:00:00+03:00,326923.6758737899,579184.5672569275,906108.2431307174,15,BULL,-0.004227420805614224
2023-05-16 00:00:00+03:00,298230.7777809708,608237.846663475,906468.6244444458,15,BULL,0.00039772435187579447
2023-05-17 00:00:00+03:00,298230.7777809708,610144.1758546829,908374.9536356537,15,BULL,0.0021030283230996094
2023-05-18 00:00:00+03:00,298230.7777809708,614759.0624370575,912989.8402180283,15,BULL,0.0050803762960482945
2023-05-21 00:00:00+03:00,286419.6911100876,626432.6627035141,912852.3538136017,15,BULL,-0.00015058919428256878
2023-05-22 00:00:00+03:00,279847.3440371856,637933.3165683746,917780.6606055603,15,BULL,0.005398799456856063
2023-05-23 00:00:00+03:00,279847.3440371856,637834.188542366,917681.5325795517,15,BULL,-0.00010800840578095716
2023-05-24 00:00:00+03:00,279847.3440371856,636522.8079319,916370.1519690857,15,BULL,-0.0014290149293729737
2023-05-25 00:00:00+03:00,279847.3440371856,637304.4439277649,917151.7879649505,15,BULL,0.0008529697242813938
2023-05-28 00:00:00+03:00,279847.3440371856,636727.4944906235,916574.8385278091,15,BULL,-0.0006290664693807679
2023-05-29 00:00:00+03:00,279847.3440371856,643505.969039917,923353.3130771026,15,BULL,0.007395440355073557
2023-05-30 00:00:00+03:00,279847.3440371856,649039.030134201,928886.3741713867,15,BULL,0.005992355272809835
2023-05-31 00:00:00+03:00,307210.5152031553,617598.945356369,924809.4605595244,15,BULL,-0.004389033713083745
2023-06-01 00:00:00+03:00,307210.5152031553,615810.9339103699,923021.4491135252,15,BULL,-0.0019333836019771455
2023-06-04 00:00:00+03:00,337529.61196437944,593906.0481719971,931435.6601363765,15,BULL,0.009115943113708003
2023-06-05 00:00:00+03:00,337529.61196437944,598400.4362392426,935930.048203622,15,BULL,0.004825226539627581
2023-06-06 00:00:00+03:00,337529.61196437944,596923.5731468201,934453.1851111995,15,BULL,-0.0015779631130095062
2023-06-07 00:00:00+03:00,337529.61196437944,604141.9443883896,941671.556352769,15,BULL,0.007724700773223292
2023-06-08 00:00:00+03:00,313564.0864181183,613900.7207612991,927464.8071794175,15,BULL,-0.015086734942251434
2023-06-11 00:00:00+03:00,313564.0864181183,632722.2556638718,946286.3420819901,15,BULL,0.02029353001523826
2023-06-12 00:00:00+03:00,313564.0864181183,634413.6228895187,947977.7093076371,15,BULL,0.0017873735997560036
2023-06-13 00:00:00+03:00,318317.8059737508,633218.9534225464,951536.7593962972,15,BULL,0.0037543605231598054
2023-06-14 00:00:00+03:00,306038.71911097894,649750.8930711746,955789.6121821536,15,BULL,0.004469457163751356
2023-06-15 00:00:00+03:00,306038.71911097894,649309.2700099945,955347.9891209735,15,BULL,-0.00046205049265168885
2023-06-18 00:00:00+03:00,306038.71911097894,651102.6662578583,957141.3853688373,15,BULL,0.0018772177973744864
2023-06-19 00:00:00+03:00,306038.71911097894,646892.6041030884,952931.3232140674,15,BULL,-0.0043985791640882566
2023-06-20 00:00:00+03:00,306038.71911097894,646500.4037246704,952539.1228356494,15,BEAR,-0.00041157255393298176
2023-06-21 00:00:00+03:00,366385.9791504024,588398.6766853333,954784.6558357356,15,BEAR,0.0023574181324976795
2023-06-22 00:00:00+03:00,366385.9791504024,587711.5793704987,954097.558520901,15,BEAR,-0.0007196358997131336
2023-07-02 00:00:00+03:00,366385.9791504024,592494.7668190002,958880.7459694026,15,BEAR,0.005013310647096425
2023-07-03 00:00:00+03:00,366385.9791504024,595200.8099384308,961586.7890888331,15,BULL,0.0028220851558498072
2023-07-04 00:00:00+03:00,366385.9791504024,601718.8610181808,968104.8401685832,15,BULL,0.006778432434503712
2023-07-05 00:00:00+03:00,366385.9791504024,597097.3227434158,963483.3018938182,15,BULL,-0.004773799368630649
2023-07-06 00:00:00+03:00,366385.9791504024,599236.1908493042,965622.1699997066,15,BEAR,0.0022199327187966134
2023-07-09 00:00:00+03:00,366385.9791504024,603409.1004247665,969795.0795751689,15,BEAR,0.004321472419656303
2023-07-10 00:00:00+03:00,366385.9791504024,597908.5218915939,964294.5010419963,15,BEAR,-0.005671897753474098
2023-07-11 00:00:00+03:00,366385.9791504024,603654.7448358536,970040.7239862559,15,BULL,0.005958991716794371
2023-07-12 00:00:00+03:00,366385.9791504024,607312.8141021729,973698.7932525752,15,BULL,0.0037710471074727803
2023-07-13 00:00:00+03:00,366385.9791504024,606626.3944616318,973012.3736120341,15,BULL,-0.0007049609646204713
2023-07-16 00:00:00+03:00,366385.9791504024,605717.2009830475,972103.1801334498,15,BULL,-0.0009344110139207773
2023-07-17 00:00:00+03:00,366385.9791504024,610483.3008346558,976869.2799850581,15,BULL,0.004902874457168194
2023-07-18 00:00:00+03:00,366385.9791504024,612291.7332439423,978677.7123943446,15,BULL,0.0018512532294128192
2023-07-19 00:00:00+03:00,366385.9791504024,607209.1488246918,973595.1279750941,15,BULL,-0.005193317835772371
2023-07-20 00:00:00+03:00,366385.9791504024,608472.3210115433,974858.3001619456,15,BULL,0.0012974306778616995
2023-07-23 00:00:00+03:00,366385.9791504024,609959.8358278275,976345.8149782298,15,BULL,0.0015258779825100266
2023-07-24 00:00:00+03:00,366385.9791504024,608873.4329919815,975259.4121423839,15,BULL,-0.0011127234010525067
2023-07-25 00:00:00+03:00,359595.61600119114,618766.4740123749,978362.090013566,15,BULL,0.0031813872622530326
2023-07-26 00:00:00+03:00,359595.61600119114,614395.0743188858,973990.6903200769,15,BULL,-0.004468079597634955
2023-07-27 00:00:00+03:00,359595.61600119114,611555.078950882,971150.694952073,15,BULL,-0.0029158342027587603
2023-07-30 00:00:00+03:00,359595.61600119114,609341.503414154,968937.1194153451,15,BULL,-0.002279332701128456
2023-07-31 00:00:00+03:00,355287.0403175644,603127.1987333298,958414.2390508942,15,BULL,-0.01086023040463191
2023-08-01 00:00:00+03:00,352356.0879871434,603349.9889192581,955706.0769064014,15,BULL,-0.002825669772158812
2023-08-02 00:00:00+03:00,356227.84373880917,596859.9716072083,953087.8153460175,15,BULL,-0.0027396096181152574
2023-08-03 00:00:00+03:00,356227.84373880917,592059.7853565216,948287.6290953308,15,BULL,-0.005036457473694522
2023-08-06 00:00:00+03:00,356227.84373880917,589071.562210083,945299.4059488922,15,BULL,-0.0031511780337041273
