ticker,name,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,holding_days,exit_reason
1320.SR,Saudi Steel Pipe,2025-02-24 00:00:00+03:00,2025-03-26 00:00:00+03:00,63.02579670288094,56.46056696264644,694,-4595.45307319482,-0.10416734232150371,29,stop_loss
1322.SR,Almasane Mining,2025-03-06 00:00:00+03:00,2025-04-06 00:00:00+03:00,52.484474198102944,51.94834121351799,711,-418.12582264271254,-0.010215077749684887,28,stop_loss
2010.SR,SABIC,2025-03-02 00:00:00+03:00,2025-04-07 00:00:00+03:00,60.58304562612238,58.4173938013216,642,-1427.8524383425465,-0.03574682986665467,35,stop_loss
2222.SR,Saudi Aramco,2025-03-09 00:00:00+03:00,2025-04-07 00:00:00+03:00,24.93524732577551,23.891570314815738,1497,-1598.1501661680584,-0.04185549063637828,28,stop_loss
1150.SR,Alinma Bank,2025-03-16 00:00:00+03:00,2025-04-07 00:00:00+03:00,28.017762515048464,26.766835586349973,1386,-1770.8835572987887,-0.04464763836964536,21,stop_loss
1140.SR,Bank Albilad,2025-03-26 00:00:00+03:00,2025-04-07 00:00:00+03:00,29.43843901182501,27.415524044211693,1320,-2706.4362489879386,-0.06871678782970592,11,stop_loss
2050.SR,Savola,2025-03-13 00:00:00+03:00,2025-04-10 00:00:00+03:00,31.781749999999995,27.572400381088258,1287,-5452.918638829867,-0.13244549525786775,27,stop_loss
1140.SR,Bank Albilad,2025-04-07 00:00:00+03:00,2025-04-10 00:00:00+03:00,27.470409978234134,26.392556854248046,1514,-1671.8279607922693,-0.03923687796578623,2,stop_loss
1320.SR,Saudi Steel Pipe,2025-04-07 00:00:00+03:00,2025-04-24 00:00:00+03:00,45.81993981291339,50.86117024300316,1005,5015.321106146,0.11002263317397465,16,stop_loss
1211.SR,Maaden,2025-04-07 00:00:00+03:00,2025-04-30 00:00:00+03:00,38.038,49.85010152435303,1151,13538.35138767581,0.3105342427139448,22,take_profit
4190.SR,Jarir Marketing,2025-03-02 00:00:00+03:00,2025-05-04 00:00:00+03:00,11.88142578580626,12.036563611834763,3448,493.41315281267595,0.013057172499771452,60,time_exit
1140.SR,Bank Albilad,2025-04-10 00:00:00+03:00,2025-05-05 00:00:00+03:00,26.4453948059082,27.497362901658402,1291,1322.5917161074688,0.039778876567015065,24,stop_loss
1322.SR,Almasane Mining,2025-04-08 00:00:00+03:00,2025-05-06 00:00:00+03:00,53.03631642132904,58.23320299790463,672,3453.1750670442025,0.0979873212779463,27,stop_loss
1150.SR,Alinma Bank,2025-04-10 00:00:00+03:00,2025-05-06 00:00:00+03:00,26.86831409835815,27.326892114155516,1337,576.5827523644504,0.01706761407204871,25,stop_loss
1304.SR,Yamamah Steel,2025-04-07 00:00:00+03:00,2025-05-11 00:00:00+03:00,29.028999999999996,32.917050762176515,1361,5246.83698123492,0.13393677915796331,31,stop_loss
2010.SR,SABIC,2025-04-08 00:00:00+03:00,2025-05-11 00:00:00+03:00,58.92457610236098,57.346409316847094,637,-1041.8219051071771,-0.02678282797948972,30,stop_loss
4009.SR,ME Healthcare,2025-04-08 00:00:00+03:00,2025-05-11 00:00:00+03:00,60.53370112274369,63.680992350529024,559,1723.7381216080541,0.051992380598100185,30,stop_loss
1010.SR,Riyad Bank,2025-05-06 00:00:00+03:00,2025-05-26 00:00:00+03:00,28.341886638390015,27.752488779505978,1524,-940.5371298392404,-0.020795999447887126,19,stop_loss
1150.SR,Alinma Bank,2025-05-11 00:00:00+03:00,2025-05-26 00:00:00+03:00,27.429976801640816,25.76682580653223,1709,-2886.3605559439397,-0.06063260669652115,14,stop_loss
1321.SR,East Pipes,2025-05-22 00:00:00+03:00,2025-05-27 00:00:00+03:00,120.49294048668287,109.84574773839378,316,-3399.224164744684,-0.08836362284200239,4,stop_loss
1140.SR,Bank Albilad,2025-05-21 00:00:00+03:00,2025-06-02 00:00:00+03:00,26.81440181136207,24.747627754271523,1499,-3135.191005582384,-0.07707701524092148,11,stop_loss
2010.SR,SABIC,2025-05-27 00:00:00+03:00,2025-06-02 00:00:00+03:00,56.485645460125845,53.549278367224005,713,-2131.8103727148423,-0.051984306260157154,5,stop_loss
1321.SR,East Pipes,2025-05-27 00:00:00+03:00,2025-06-03 00:00:00+03:00,110.06565914527745,112.15829115968532,347,687.2243819671196,0.019012578770329913,6,stop_loss
1010.SR,Riyad Bank,2025-05-29 00:00:00+03:00,2025-06-03 00:00:00+03:00,27.41980399365985,26.638513173094584,1260,-1017.9909605103363,-0.028493669055618454,4,stop_loss
1320.SR,Saudi Steel Pipe,2025-05-06 00:00:00+03:00,2025-06-15 00:00:00+03:00,49.466835003895845,47.15280076217651,919,-2169.930892040508,-0.04677950876657233,37,stop_loss
2050.SR,Savola,2025-05-11 00:00:00+03:00,2025-06-15 00:00:00+03:00,28.128100381851194,24.4755,1583,-5820.81112097044,-0.1298559210279242,32,stop_loss
1150.SR,Alinma Bank,2025-05-26 00:00:00+03:00,2025-06-16 00:00:00+03:00,25.81841104338214,24.790809697844082,1572,-1654.3604680308401,-0.03980110719483865,20,stop_loss
4300.SR,Dar Al Arkan,2025-05-28 00:00:00+03:00,2025-06-16 00:00:00+03:00,19.439420076370237,18.92106053352356,1870,-1004.714728320977,-0.0266653810046924,18,stop_loss
4310.SR,Emaar EC,2025-06-01 00:00:00+03:00,2025-06-16 00:00:00+03:00,13.553539961814879,12.287700190544129,2421,-3094.346608407793,-0.09339550957440412,14,stop_loss
1010.SR,Riyad Bank,2025-06-04 00:00:00+03:00,2025-06-19 00:00:00+03:00,26.449191415616326,25.5729735581293,1384,-1248.0785101664972,-0.033128341948846285,14,stop_loss
7010.SR,STC,2025-05-15 00:00:00+03:00,2025-06-22 00:00:00+03:00,42.49302217804918,40.60662674331665,995,-1917.367051168465,-0.04439306356766948,35,stop_loss
4310.SR,Emaar EC,2025-06-16 00:00:00+03:00,2025-07-15 00:00:00+03:00,12.312300190925598,13.196790038108826,3124,2721.919510521355,0.07183790465368234,28,stop_loss
1321.SR,East Pipes,2025-06-16 00:00:00+03:00,2025-07-15 00:00:00+03:00,103.30724395250596,115.33803076289993,336,4003.590789956042,0.11645637179058776,28,stop_loss
1320.SR,Saudi Steel Pipe,2025-06-23 00:00:00+03:00,2025-07-17 00:00:00+03:00,50.95090152740478,55.044898475646974,658,2657.630448746387,0.08035180586628421,23,stop_loss
1080.SR,Arab National Bank,2025-06-03 00:00:00+03:00,2025-07-21 00:00:00+03:00,20.451050633270615,20.303584301583534,1885,-316.24629163863267,-0.007210697109476416,47,stop_loss
1140.SR,Bank Albilad,2025-06-18 00:00:00+03:00,2025-07-21 00:00:00+03:00,23.222747834897902,25.493982868299664,1349,3029.5046771696407,0.09780216577078238,32,stop_loss
3020.SR,Yamama Cement,2025-06-16 00:00:00+03:00,2025-07-22 00:00:00+03:00,33.13309847259521,34.4655,1222,1586.0778254886545,0.04021361082504371,35,stop_loss
1060.SR,Saudi Awwal Bank,2025-06-11 00:00:00+03:00,2025-07-23 00:00:00+03:00,31.326939972181044,31.09012050427508,1110,-297.37964313536474,-0.007559610613620871,41,stop_loss
2010.SR,SABIC,2025-06-15 00:00:00+03:00,2025-07-23 00:00:00+03:00,53.16869781991102,52.088840763092044,698,-790.0982365122815,-0.02031001512349584,37,stop_loss
4009.SR,ME Healthcare,2025-06-17 00:00:00+03:00,2025-07-23 00:00:00+03:00,55.27421772387554,57.09285152435303,596,1049.8784055760711,0.03290202693708921,35,stop_loss
1304.SR,Yamamah Steel,2025-06-16 00:00:00+03:00,2025-08-12 00:00:00+03:00,28.328299236297603,32.68728121948242,1290,5580.9201655352845,0.15387376230478278,56,stop_loss
1321.SR,East Pipes,2025-07-29 00:00:00+03:00,2025-08-14 00:00:00+03:00,109.19672030098327,104.12566649925552,384,-1987.2689157991729,-0.04643961638912053,15,stop_loss
8210.SR,Bupa Arabia,2025-08-06 00:00:00+03:00,2025-08-31 00:00:00+03:00,154.3541969451904,147.2525939025879,221,-1601.9970956676257,-0.046008486864300924,22,stop_loss
1320.SR,Saudi Steel Pipe,2025-08-03 00:00:00+03:00,2025-09-01 00:00:00+03:00,51.5515,48.4515,699,-2200.767598499996,-0.06013404071656492,28,stop_loss
3020.SR,Yamama Cement,2025-07-30 00:00:00+03:00,2025-09-02 00:00:00+03:00,33.8337992362976,32.4675,1180,-1650.544748831168,-0.040382672568199385,33,stop_loss
7020.SR,Mobily,2025-07-21 00:00:00+03:00,2025-09-03 00:00:00+03:00,55.84010084870839,61.58835152435303,739,4202.443457524893,0.10294126601273135,43,stop_loss
1050.SR,Banque Saudi Fransi,2025-08-28 00:00:00+03:00,2025-09-08 00:00:00+03:00,16.21620076370239,15.804179695129395,2050,-877.0417589496524,-0.02540799010673589,10,stop_loss
2050.SR,Savola,2025-08-11 00:00:00+03:00,2025-09-10 00:00:00+03:00,24.144120840072627,23.176800762176512,1347,-1334.1992955527191,-0.040064415031034306,29,stop_loss
4300.SR,Dar Al Arkan,2025-09-10 00:00:00+03:00,2025-09-22 00:00:00+03:00,17.577559465408324,15.774209961891174,2289,-4163.9741801535265,-0.10259385024787104,11,stop_loss
1150.SR,Alinma Bank,2025-07-27 00:00:00+03:00,2025-09-28 00:00:00+03:00,25.348985466003416,26.24369806480408,1837,1595.377370651772,0.03529579517099801,60,time_exit
2222.SR,Saudi Aramco,2025-07-27 00:00:00+03:00,2025-09-28 00:00:00+03:00,23.43820374259041,24.013861115368005,1888,1041.5029500182845,0.024560643772011836,60,time_exit
1060.SR,Saudi Awwal Bank,2025-07-30 00:00:00+03:00,2025-09-29 00:00:00+03:00,31.152362407564205,31.928039085388182,1217,905.1420933448628,0.02489944960436241,60,time_exit
4300.SR,Dar Al Arkan,2025-09-22 00:00:00+03:00,2025-10-12 00:00:00+03:00,15.80578996181488,18.4815,2083,5535.007045039608,0.1692867009272776,17,stop_loss
4009.SR,ME Healthcare,2025-09-14 00:00:00+03:00,2025-10-20 00:00:00+03:00,53.95390152740478,55.19475,673,797.9449553065815,0.022998308509069698,35,stop_loss
3020.SR,Yamama Cement,2025-09-09 00:00:00+03:00,2025-10-22 00:00:00+03:00,30.73070076370239,28.371599618911745,1324,-3161.0139135982545,-0.07676691667171809,42,stop_loss
2050.SR,Savola,2025-09-17 00:00:00+03:00,2025-10-23 00:00:00+03:00,22.872850381851194,24.335640609741212,1432,2059.8669689853564,0.06395312361465422,35,stop_loss
1010.SR,Riyad Bank,2025-08-28 00:00:00+03:00,2025-10-28 00:00:00+03:00,26.12610038185119,26.953019542694094,1340,1071.9546293422784,0.03165107493108055,60,time_exit
4009.SR,ME Healthcare,2025-10-21 00:00:00+03:00,2025-11-04 00:00:00+03:00,53.90384847259521,47.952,773,-4637.845765316097,-0.11041602114218496,13,stop_loss
3020.SR,Yamama Cement,2025-10-22 00:00:00+03:00,2025-11-10 00:00:00+03:00,28.428399618148802,25.91406053352356,1458,-3703.68908564148,-0.08844462292629651,18,stop_loss
1180.SR,Al Rajhi Bank,2025-09-14 00:00:00+03:00,2025-11-11 00:00:00+03:00,34.23420076370239,38.68128121948242,1116,4919.773478809574,0.12990168768581722,57,stop_loss
4009.SR,ME Healthcare,2025-11-04 00:00:00+03:00,2025-11-12 00:00:00+03:00,48.047999999999995,43.67628121948242,800,-3532.316049389646,-0.09098648810601018,7,stop_loss
7020.SR,Mobily,2025-09-17 00:00:00+03:00,2025-11-17 00:00:00+03:00,62.06199999999999,62.98694923782349,555,478.38907016504913,0.014903632461465977,60,stop_loss
1150.SR,Alinma Bank,2025-11-02 00:00:00+03:00,2025-11-18 00:00:00+03:00,25.544351835374744,24.72525,1681,-1418.4733305149466,-0.03206586883290663,15,stop_loss
1050.SR,Banque Saudi Fransi,2025-11-04 00:00:00+03:00,2025-11-18 00:00:00+03:00,17.38737084007263,16.753230457305907,2452,-1595.9911396253203,-0.03647132097195638,13,stop_loss
4300.SR,Dar Al Arkan,2025-11-06 00:00:00+03:00,2025-11-19 00:00:00+03:00,16.38637084007263,16.42356053352356,2119,44.00343565198457,0.0022695503363066027,12,stop_loss
1320.SR,Saudi Steel Pipe,2025-11-06 00:00:00+03:00,2025-11-24 00:00:00+03:00,48.68863938903808,46.07387893295288,677,-1801.3848448072897,-0.05370370765944832,17,stop_loss
2010.SR,SABIC,2025-11-04 00:00:00+03:00,2025-11-25 00:00:00+03:00,58.758700763702386,55.74419923782349,689,-2115.3993046054215,-0.0513030663833377,20,stop_loss
4190.SR,Jarir Marketing,2025-11-19 00:00:00+03:00,2025-11-27 00:00:00+03:00,13.2131998090744,12.687299809455872,3267,-1759.5647072312215,-0.039801108529166185,7,stop_loss
1211.SR,Maaden,2025-11-09 00:00:00+03:00,2025-12-01 00:00:00+03:00,59.859799236297604,60.03989847564697,523,62.79103527695568,0.0030086843198124935,21,stop_loss
1320.SR,Saudi Steel Pipe,2025-11-25 00:00:00+03:00,2025-12-01 00:00:00+03:00,45.44540152740478,42.31764060974121,797,-2526.5526109438306,-0.06882458538247149,5,stop_loss
2280.SR,Almarai,2025-11-25 00:00:00+03:00,2025-12-03 00:00:00+03:00,46.14609847259521,43.71623832321167,639,-1580.6153117446165,-0.052655809045840885,7,stop_loss
2010.SR,SABIC,2025-11-25 00:00:00+03:00,2025-12-16 00:00:00+03:00,55.8557992362976,53.39655076217652,556,-1397.030633835092,-0.04402852537687707,20,stop_loss
1304.SR,Yamamah Steel,2025-12-03 00:00:00+03:00,2025-12-16 00:00:00+03:00,32.37234015274048,32.10785939025879,977,-289.76708356889316,-0.00816996118395541,12,stop_loss
1080.SR,Arab National Bank,2025-12-02 00:00:00+03:00,2025-12-17 00:00:00+03:00,21.89187084007263,21.30866992378235,1454,-878.9569383552478,-0.02664006747302483,14,stop_loss
1320.SR,Saudi Steel Pipe,2025-12-04 00:00:00+03:00,2025-12-17 00:00:00+03:00,41.94190152740478,39.66030076217651,716,-1662.0229232491592,-0.054399077822865904,12,stop_loss
4009.SR,ME Healthcare,2025-12-07 00:00:00+03:00,2025-12-18 00:00:00+03:00,38.038,33.966,751,-3083.580465999997,-0.10705084389294905,10,stop_loss
1140.SR,Bank Albilad,2025-12-09 00:00:00+03:00,2025-12-29 00:00:00+03:00,25.68565984725952,24.49548045730591,1056,-1282.6966631539267,-0.046336336968995306,19,stop_loss
4009.SR,ME Healthcare,2025-12-18 00:00:00+03:00,2025-12-29 00:00:00+03:00,34.034,32.54742182922363,846,-1285.180251344331,-0.04367920816760795,10,stop_loss
2380.SR,Petro Rabigh,2025-12-18 00:00:00+03:00,2025-12-29 00:00:00+03:00,6.906900095462798,6.613379885673523,3962,-1189.1292822921455,-0.04249666358748849,10,stop_loss
2280.SR,Almarai,2025-12-10 00:00:00+03:00,2025-12-31 00:00:00+03:00,43.94390152740478,42.417539085388185,586,-919.3050689257641,-0.03473434057885627,20,stop_loss
1010.SR,Riyad Bank,2025-11-05 00:00:00+03:00,2026-01-05 00:00:00+03:00,26.486459083557126,27.172800762176514,1380,909.6530514429529,0.025912926920664603,60,time_exit
2010.SR,SABIC,2025-12-17 00:00:00+03:00,2026-01-06 00:00:00+03:00,52.65259847259521,49.910039085388185,579,-1616.8397978233065,-0.05208782599085737,19,stop_loss
8210.SR,Bupa Arabia,2025-12-31 00:00:00+03:00,2026-01-21 00:00:00+03:00,138.13799999999998,131.4684060974121,196,-1333.0082125023166,-0.04828210848997294,20,stop_loss
2380.SR,Petro Rabigh,2026-01-11 00:00:00+03:00,2026-01-21 00:00:00+03:00,6.506499999999999,6.453540038108826,4245,-252.21031568980288,-0.008139546897897976,9,stop_loss
1180.SR,Al Rajhi Bank,2025-11-25 00:00:00+03:00,2026-01-26 00:00:00+03:00,37.23720076370239,42.937019542694095,1194,6754.316820782119,0.1530678639127918,61,time_exit
7010.SR,STC,2025-11-25 00:00:00+03:00,2026-01-26 00:00:00+03:00,42.64259847259521,44.135820304870606,991,1436.0442378627902,0.035017139802937525,61,time_exit
7020.SR,Mobily,2025-11-25 00:00:00+03:00,2026-01-26 00:00:00+03:00,62.26220076370239,70.62929695129395,644,5342.924677572334,0.13438484481694402,61,time_exit
1150.SR,Alinma Bank,2025-11-25 00:00:00+03:00,2026-01-26 00:00:00+03:00,24.524499999999996,27.332640609741212,1555,4324.156391999443,0.11450348059047966,61,time_exit
1050.SR,Banque Saudi Fransi,2025-11-25 00:00:00+03:00,2026-01-26 00:00:00+03:00,16.516499999999997,17.79218946647644,2084,2621.4579252887706,0.07723727584394058,61,time_exit
1060.SR,Saudi Awwal Bank,2025-11-25 00:00:00+03:00,2026-01-26 00:00:00+03:00,30.910879159927365,34.58537893295288,1057,3847.389514555836,0.1188739975338231,61,time_exit
4190.SR,Jarir Marketing,2025-11-27 00:00:00+03:00,2026-01-27 00:00:00+03:00,12.712699809074401,13.87611034297943,2368,2722.097514994934,0.09151561441532508,60,time_exit
2222.SR,Saudi Aramco,2025-12-17 00:00:00+03:00,2026-01-29 00:00:00+03:00,23.773749999999996,25.799999237060547,1219,2438.5476209068343,0.08523052682309484,43,simulation_end
1080.SR,Arab National Bank,2025-12-21 00:00:00+03:00,2026-01-29 00:00:00+03:00,21.321299236297605,22.799999237060547,1219,1774.7421018600492,0.06935318454916617,39,simulation_end
1320.SR,Saudi Steel Pipe,2025-12-29 00:00:00+03:00,2026-01-29 00:00:00+03:00,36.63659847259521,41.119998931884766,782,3473.8633199996984,0.12237491050494809,31,simulation_end
2050.SR,Savola,2025-12-29 00:00:00+03:00,2026-01-29 00:00:00+03:00,21.921899618148803,23.829999923706055,1242,2340.2637195968637,0.0870408285227966,31,simulation_end
2010.SR,SABIC,2026-01-06 00:00:00+03:00,2026-01-29 00:00:00+03:00,50.00995908355712,56.849998474121094,581,3941.033036804204,0.13677354502801276,23,simulation_end
1321.SR,East Pipes,2026-01-15 00:00:00+03:00,2026-01-29 00:00:00+03:00,131.8316969451904,152.1999969482422,199,4023.0039012146053,0.1545022970577401,14,simulation_end
