ticker,name,sector,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,net_pnl,pnl_pct,holding_days,exit_reason
3020.SR,Yamama Cement,Materials,2024-04-24 00:00:00+03:00,2024-05-03 00:00:00+03:00,31.173234230817847,34.27065419625972,929,2877.5031478954998,2845.6657101471747,0.0993615209287384,8,take_profit
1010.SR,Riyad Bank,Banking,2024-04-25 00:00:00+03:00,2024-05-03 00:00:00+03:00,25.50424278842632,25.042751463870538,1015,-468.4136944241204,-493.832087159949,-0.01809468833809902,7,stop_loss
1060.SR,Saudi Awwal Bank,Banking,2024-04-16 00:00:00+03:00,2024-05-07 00:00:00+03:00,36.319423572998176,37.47635708069995,879,1016.9445532698581,984.002835395923,0.03185440169160336,20,time_exit
4001.SR,Al Othaim Markets,Retail,2024-04-16 00:00:00+03:00,2024-05-07 00:00:00+03:00,11.395206671085512,11.776628906672839,2691,1026.407235965495,994.7163275776384,0.03347216479672599,20,time_exit
4280.SR,Kingdom Holding,Holding,2024-04-17 00:00:00+03:00,2024-05-08 00:00:00+03:00,6.713355475425719,6.67190909573704,5199,-215.47972800144345,-250.16698339018032,-0.006173720405599603,20,time_exit
1120.SR,Al Jazira Bank,Banking,2024-04-17 00:00:00+03:00,2024-05-08 00:00:00+03:00,77.68844234425691,77.62942052904117,426,-25.143293281906665,-58.21342642727821,-0.0007597245283178511,20,time_exit
2222.SR,Saudi Aramco,Energy,2024-04-17 00:00:00+03:00,2024-05-08 00:00:00+03:00,27.129489479706262,27.030235001266686,1108,-109.97396211105035,-139.92346249245384,-0.0036585457501447927,20,time_exit
4300.SR,Dar Al Arkan,Real Estate,2024-05-06 00:00:00+03:00,2024-05-10 00:00:00+03:00,13.113100381851195,12.847139657020568,2257,-600.2733559427257,-629.2693501486211,-0.020282062752964403,3,stop_loss
4002.SR,Mouwasat,Healthcare,2024-05-06 00:00:00+03:00,2024-05-14 00:00:00+03:00,126.45178699548934,124.68777241795216,215,-379.26313417049414,-406.0710052403539,-0.013950096075748708,7,stop_loss
4310.SR,Emaar Economic City,Real Estate,2024-04-24 00:00:00+03:00,2024-05-15 00:00:00+03:00,17.21720076370239,15.364620114326478,1276,-2363.8929086036646,-2383.4981638695454,-0.10760057193975203,20,stop_loss
4004.SR,Dallah Healthcare,Healthcare,2024-04-24 00:00:00+03:00,2024-05-15 00:00:00+03:00,162.2562988847563,161.5423639593898,170,-121.36893731230288,-148.83113918539914,-0.004400044437557149,20,time_exit
3060.SR,Yanbu Cement,Materials,2024-04-26 00:00:00+03:00,2024-05-15 00:00:00+03:00,24.824864151000973,25.437700843514456,1150,704.7621963905051,675.5088404204635,0.02468640669233113,18,stop_loss
7030.SR,Zain KSA,Telecom,2024-05-13 00:00:00+03:00,2024-05-15 00:00:00+03:00,10.983537745429034,10.667320862605683,3049,-964.1452757283977,-996.6699370384824,-0.028790075670741877,1,stop_loss
4002.SR,Mouwasat,Healthcare,2024-05-14 00:00:00+03:00,2024-05-15 00:00:00+03:00,124.93739758795806,113.35252396870035,235,-2722.445300525561,-2749.0831436582057,-0.09272542763748348,0,stop_loss
1211.SR,Maaden,Materials,2024-05-09 00:00:00+03:00,2024-05-16 00:00:00+03:00,51.95190152740478,49.350601524353024,572,-1487.9436017456037,-1516.1721458175336,-0.050071314553896795,6,stop_loss
2082.SR,ACWA Power,Utilities,2024-05-13 00:00:00+03:00,2024-05-16 00:00:00+03:00,387.1867877807617,432.3671878051758,39,1762.0356009521497,1745.1732806277478,0.11668889913153957,2,take_profit
4250.SR,Jabal Omar,Real Estate,2024-05-09 00:00:00+03:00,2024-05-17 00:00:00+03:00,27.47745076370239,24.895080076217653,886,-2287.980429111477,-2310.037470059006,-0.0939814508155189,7,stop_loss
4190.SR,Jarir Marketing,Retail,2024-04-30 00:00:00+03:00,2024-05-21 00:00:00+03:00,12.14411136073109,12.129165050671672,2344,-35.034150779276416,-63.46491365805082,-0.001230745471237027,20,time_exit
1304.SR,Yamamah Steel,Industrial,2024-05-17 00:00:00+03:00,2024-05-21 00:00:00+03:00,38.46235505294799,35.1375032867935,556,-1848.6175819818955,-1868.1540338093525,-0.08644431058829949,3,stop_loss
1150.SR,Alinma Bank,Banking,2024-05-02 00:00:00+03:00,2024-05-23 00:00:00+03:00,30.50350203830165,29.79309949733481,969,-688.3800621968675,-717.2495756097849,-0.023289212500086864,20,time_exit
4002.SR,Mouwasat,Healthcare,2024-05-15 00:00:00+03:00,2024-05-24 00:00:00+03:00,113.57945594861765,110.51870588577934,244,-746.8230153325475,-773.7895795686776,-0.02694809582661639,8,stop_loss
4250.SR,Jabal Omar,Real Estate,2024-05-17 00:00:00+03:00,2024-05-24 00:00:00+03:00,24.944920076370238,24.49548045730591,963,-432.81035315894843,-456.399500839334,-0.018017280379666212,6,stop_loss
2010.SR,SABIC,Materials,2024-05-20 00:00:00+03:00,2024-05-24 00:00:00+03:00,74.1942079339697,71.81902253289792,384,-912.0711940115616,-939.6496986641944,-0.032013083867484804,3,stop_loss
1080.SR,Arab National Bank,Banking,2024-05-21 00:00:00+03:00,2024-05-24 00:00:00+03:00,19.243607070472777,18.65903991187937,1747,-1021.2388260626846,-1053.8361687887377,-0.030377213401450276,2,stop_loss
1180.SR,Al Rajhi Bank,Banking,2024-05-21 00:00:00+03:00,2024-05-24 00:00:00+03:00,31.487160890933914,31.01016748232046,970,-462.6836063550525,-492.76346881290334,-0.015148822412591523,2,stop_loss
1010.SR,Riyad Bank,Banking,2024-05-21 00:00:00+03:00,2024-05-24 00:00:00+03:00,23.49315618080828,22.94444934654236,1236,-678.2016471526788,-706.5609865450051,-0.023356028881047597,2,stop_loss
2050.SR,Savola,Food,2024-05-14 00:00:00+03:00,2024-05-27 00:00:00+03:00,29.738170223236082,27.610328189849852,793,-1687.3787324752805,-1709.2737227298314,-0.07155255408833561,12,stop_loss
2320.SR,Al-Babtain Power,Industrial,2024-05-22 00:00:00+03:00,2024-05-29 00:00:00+03:00,35.981590256329056,35.00173513084927,370,-362.54639642752124,-375.4970384259355,-0.02723212394169916,6,stop_loss
2310.SR,Sipchem,Energy,2024-05-23 00:00:00+03:00,2024-05-29 00:00:00+03:00,28.90198065157616,27.88882609738447,763,-773.0369248482594,-794.3160991605638,-0.035054848538085825,5,stop_loss
4001.SR,Al Othaim Markets,Retail,2024-05-24 00:00:00+03:00,2024-05-29 00:00:00+03:00,11.137480571746824,10.700078805917734,2186,-956.1602601023914,-979.5506323721276,-0.03927295432852884,4,stop_loss
8210.SR,Bupa Arabia,Insurance,2024-05-24 00:00:00+03:00,2024-05-29 00:00:00+03:00,222.519632515706,218.2295652923584,64,-274.5643022942477,-288.53099447295864,-0.019279499857365656,4,stop_loss
2222.SR,Saudi Aramco,Energy,2024-05-15 00:00:00+03:00,2024-05-30 00:00:00+03:00,27.116218700650695,26.604140865325927,1266,-648.2905395211553,-681.9713818566579,-0.018884559125955103,14,stop_loss
4100.SR,Makkah Construction,Real Estate,2024-05-21 00:00:00+03:00,2024-05-30 00:00:00+03:00,72.97718535352348,76.26786883064568,265,872.0311214373833,851.8201361972622,0.04509194841074149,8,stop_loss
4003.SR,Extra,Retail,2024-05-23 00:00:00+03:00,2024-05-30 00:00:00+03:00,80.52134125721494,78.2503380203247,319,-724.4500325679858,-749.4118903964694,-0.0282037432739205,6,stop_loss
8050.SR,Salama,Insurance,2024-05-13 00:00:00+03:00,2024-05-31 00:00:00+03:00,32.032,28.121849618911742,447,-1747.8372203464496,-1760.4076871261032,-0.12207012927972827,17,stop_loss
2070.SR,Saudi Pharma,Industrial,2024-05-29 00:00:00+03:00,2024-06-04 00:00:00+03:00,33.38334847259521,29.370599618911744,452,-1813.7624818649265,-1827.0379928926745,-0.12020210785558494,5,stop_loss
2380.SR,Petro Rabigh,Energy,2024-05-15 00:00:00+03:00,2024-06-05 00:00:00+03:00,7.06705994272232,6.803189942836761,4376,-1154.695119499206,-1184.4658786890595,-0.03733801637798373,20,stop_loss
1211.SR,Maaden,Materials,2024-05-29 00:00:00+03:00,2024-06-05 00:00:00+03:00,46.546499999999995,44.505449237823484,469,-957.2528074607835,-978.1258631533227,-0.043849715062926564,6,stop_loss
8210.SR,Bupa Arabia,Insurance,2024-05-29 00:00:00+03:00,2024-06-05 00:00:00+03:00,218.6664613189697,223.99776314468048,66,351.86592049691063,337.08206812936174,0.02438097636717118,6,stop_loss
2050.SR,Savola,Food,2024-05-29 00:00:00+03:00,2024-06-05 00:00:00+03:00,27.194565851211546,26.920853788375855,810,-221.70677089691048,-243.51266246549494,-0.010064954312315244,6,stop_loss
1320.SR,Saudi Steel Pipe,Materials,2024-05-16 00:00:00+03:00,2024-06-06 00:00:00+03:00,71.10300083060731,63.76333845591203,165,-1211.0442918247224,-1221.565242669948,-0.10322577512840814,20,stop_loss
2010.SR,SABIC,Materials,2024-05-24 00:00:00+03:00,2024-06-06 00:00:00+03:00,71.9628043597906,69.87044764798073,349,-730.2324924216447,-754.6172786507899,-0.029075530483064105,12,stop_loss
1304.SR,Yamamah Steel,Industrial,2024-05-21 00:00:00+03:00,2024-06-07 00:00:00+03:00,35.207848638719014,32.037133348562406,496,-1572.6747839176774,-1588.5652020585644,-0.0900570586602013,16,stop_loss
4310.SR,Emaar Economic City,Real Estate,2024-05-21 00:00:00+03:00,2024-06-07 00:00:00+03:00,14.274260229110716,14.185799809455872,1277,-112.96395589923546,-131.07922225591062,-0.006197198189958675,16,stop_loss
3020.SR,Yamama Cement,Materials,2024-05-24 00:00:00+03:00,2024-06-07 00:00:00+03:00,31.903856511041518,30.090122337040434,998,-1810.1067056530817,-1840.136647745448,-0.056849997848171574,13,stop_loss
1303.SR,Electrical Industries,Industrial,2024-05-31 00:00:00+03:00,2024-06-07 00:00:00+03:00,5.146443888187408,4.97476616172053,2402,-412.36989897344006,-424.3192872938928,-0.03335851516052246,6,stop_loss
2082.SR,ACWA Power,Utilities,2024-06-06 00:00:00+03:00,2024-06-12 00:00:00+03:00,385.7853938903808,359.64,25,-653.6348472595207,-662.6258472595207,-0.06777186048108896,5,stop_loss
1303.SR,Electrical Industries,Industrial,2024-06-07 00:00:00+03:00,2024-06-12 00:00:00+03:00,4.984725653535786,5.696297830332881,3066,2181.680294059895,2164.2154449120944,0.14275051953809337,4,take_profit
1080.SR,Arab National Bank,Banking,2024-05-24 00:00:00+03:00,2024-06-13 00:00:00+03:00,18.696395347138385,18.29496130021477,1753,-703.7138842570976,-735.784951416374,-0.021471200168275084,19,stop_loss
1180.SR,Al Rajhi Bank,Banking,2024-05-24 00:00:00+03:00,2024-06-13 00:00:00+03:00,31.072249899702477,32.3444313583374,899,1143.691131312798,1114.6134875216526,0.040942688821742124,19,stop_loss
1010.SR,Riyad Bank,Banking,2024-05-24 00:00:00+03:00,2024-06-13 00:00:00+03:00,22.99038418006897,22.661636422716853,1155,-379.703659741693,-405.877849809931,-0.014299359017980962,19,stop_loss
2070.SR,Saudi Pharma,Industrial,2024-06-05 00:00:00+03:00,2024-06-13 00:00:00+03:00,28.9288996181488,29.270699237823486,534,182.5209969062817,166.89044351328397,0.011815161453989642,7,stop_loss
1320.SR,Saudi Steel Pipe,Materials,2024-06-07 00:00:00+03:00,2024-06-13 00:00:00+03:00,63.613612516657874,62.194629864759776,157,-222.78027634800137,-232.54483323676865,-0.0223062737008769,5,stop_loss
4002.SR,Mouwasat,Healthcare,2024-05-24 00:00:00+03:00,2024-06-14 00:00:00+03:00,110.73996455622134,117.65005765064737,192,1326.737874129798,1304.1490630608737,0.06239927132104017,20,time_exit
4250.SR,Jabal Omar,Real Estate,2024-05-24 00:00:00+03:00,2024-06-14 00:00:00+03:00,24.544520458221434,25.374599618911745,713,591.8464415721913,573.7543520439073,0.0338193268881839,20,time_exit
2310.SR,Sipchem,Energy,2024-05-30 00:00:00+03:00,2024-06-14 00:00:00+03:00,27.443206348419185,26.93341853702122,729,-371.6353145091178,-391.2697766226063,-0.018576102403111916,14,stop_loss
2320.SR,Al-Babtain Power,Industrial,2024-06-04 00:00:00+03:00,2024-06-14 00:00:00+03:00,34.12790398873578,34.80622616406819,343,232.66450613901708,220.7259705647417,0.019875881494401115,9,stop_loss
2222.SR,Saudi Aramco,Energy,2024-06-05 00:00:00+03:00,2024-06-14 00:00:00+03:00,26.060934998298826,25.734127807617188,928,-303.27707295256016,-327.1583435580289,-0.012540117639791903,8,stop_loss
2010.SR,SABIC,Materials,2024-06-06 00:00:00+03:00,2024-06-14 00:00:00+03:00,70.01032842405274,68.66418076217647,280,-376.92134532535647,-396.14731593876587,-0.019227843836450154,7,stop_loss
2050.SR,Savola,Food,2024-06-07 00:00:00+03:00,2024-06-14 00:00:00+03:00,26.315296194076534,27.014873977661132,865,605.134782800677,581.7669168100001,0.02658445409183985,6,stop_loss
1050.SR,Banque Saudi Fransi,Banking,2024-05-27 00:00:00+03:00,2024-06-24 00:00:00+03:00,14.773308239936828,15.735527598381042,1591,1530.8909992847446,1505.8557748757203,0.06513228742110977,27,time_exit
2040.SR,Saudi Ceramic,Materials,2024-05-30 00:00:00+03:00,2024-06-24 00:00:00+03:00,26.429838188171384,27.28116214092716,741,630.8310489920309,610.6157078456039,0.03221071376580675,24,time_exit
7010.SR,STC,Telecom,2024-05-30 00:00:00+03:00,2024-06-24 00:00:00+03:00,32.52006692504882,33.4804586857385,744,714.5314699531177,689.6220086909283,0.029532281188201503,24,time_exit
1304.SR,Yamamah Steel,Industrial,2024-06-07 00:00:00+03:00,2024-06-24 00:00:00+03:00,32.101271753664626,33.857983930372036,464,815.1144499922382,799.4043454485455,0.054724067949328825,16,stop_loss
4001.SR,Al Othaim Markets,Retail,2024-06-05 00:00:00+03:00,2024-06-25 00:00:00+03:00,10.38587007437134,10.513989589783716,2531,324.27049350872306,297.65958585698047,0.01233594436430785,19,stop_loss
2082.SR,ACWA Power,Utilities,2024-06-12 00:00:00+03:00,2024-06-25 00:00:00+03:00,360.35999999999996,349.65,27,-289.16999999999945,-298.6105499999994,-0.029720279720279685,12,stop_loss
1211.SR,Maaden,Materials,2024-06-05 00:00:00+03:00,2024-06-26 00:00:00+03:00,44.5945492362976,44.20575,509,-197.89881127547875,-220.39953802547876,-0.00871853719694371,20,time_exit
2082.SR,ACWA Power,Utilities,2024-06-25 00:00:00+03:00,2024-06-27 00:00:00+03:00,350.34999999999997,349.8498121948242,37,-18.506948791502964,-31.45139184271146,-0.0014276803344533961,1,stop_loss
1320.SR,Saudi Steel Pipe,Materials,2024-06-24 00:00:00+03:00,2024-06-28 00:00:00+03:00,60.100065736770624,60.380141693115235,266,74.50020438766644,58.439086697297796,0.004660160565735483,3,stop_loss
2050.SR,Savola,Food,2024-06-14 00:00:00+03:00,2024-07-03 00:00:00+03:00,27.06895780944824,28.237123100280762,1011,1181.0151090316804,1152.4673775772965,0.0431551631598015,18,stop_loss
2310.SR,Sipchem,Energy,2024-06-14 00:00:00+03:00,2024-07-05 00:00:00+03:00,26.98733929485309,26.80089394469497,1073,-200.05586071966303,-228.81321992232074,-0.006908622896132588,20,time_exit
4310.SR,Emaar Economic City,Real Estate,2024-06-14 00:00:00+03:00,2024-07-05 00:00:00+03:00,13.7136998090744,13.446540038108825,1767,-472.0713152961716,-495.83135154350987,-0.019481232248411584,20,stop_loss
2070.SR,Saudi Pharma,Industrial,2024-06-14 00:00:00+03:00,2024-07-05 00:00:00+03:00,28.97895076370239,29.22075,702,169.74306388092177,149.23009738092176,0.00834396104501045,20,time_exit
1320.SR,Saudi Steel Pipe,Materials,2024-07-01 00:00:00+03:00,2024-07-09 00:00:00+03:00,61.52963475510594,69.43250066272167,341,2694.877274496963,2671.200791770975,0.1284399938187495,7,take_profit
8050.SR,Salama,Insurance,2024-06-24 00:00:00+03:00,2024-07-15 00:00:00+03:00,27.1771496181488,28.621349618911744,682,984.9444005203277,965.4246400802299,0.053140230710527314,20,time_exit
2380.SR,Petro Rabigh,Energy,2024-06-25 00:00:00+03:00,2024-07-16 00:00:00+03:00,6.636630114555358,6.713279790401459,5518,422.95291131878315,385.9090334353479,0.01154948739390993,20,time_exit
4250.SR,Jabal Omar,Real Estate,2024-07-03 00:00:00+03:00,2024-07-17 00:00:00+03:00,23.483459083557126,26.023949237823487,1032,2621.785839202885,2594.929123589451,0.1081821100216529,13,take_profit
1211.SR,Maaden,Materials,2024-06-28 00:00:00+03:00,2024-07-19 00:00:00+03:00,43.0930492362976,44.80514847564697,750,1284.074429512028,1250.4705681552928,0.03973028759142094,20,time_exit
4300.SR,Dar Al Arkan,Real Estate,2024-07-05 00:00:00+03:00,2024-07-22 00:00:00+03:00,11.511499999999998,12.787200190544128,3293,4200.880727461821,4158.772477234359,0.11081963171994369,16,take_profit
3060.SR,Yanbu Cement,Materials,2024-07-11 00:00:00+03:00,2024-07-25 00:00:00+03:00,24.430309881025035,24.562774643706902,1522,201.6113688018011,164.2268257940792,0.005422148279205841,13,stop_loss
1321.SR,East Pipes,Materials,2024-07-25 00:00:00+03:00,2024-08-02 00:00:00+03:00,147.07377881136594,133.00750642582187,148,-2081.808313060522,-2101.4934240115435,-0.09564092593000695,7,stop_loss
2320.SR,Al-Babtain Power,Industrial,2024-07-19 00:00:00+03:00,2024-08-05 00:00:00+03:00,33.66039699782238,33.359861160696134,685,-205.86704843147947,-228.71855332655633,-0.008928469772524927,16,stop_loss
4009.SR,Middle East Healthcare,Healthcare,2024-07-31 00:00:00+03:00,2024-08-05 00:00:00+03:00,79.68617047265373,73.28760792266137,366,-2341.8738932972046,-2368.697157796899,-0.0802970265987144,4,stop_loss
8210.SR,Bupa Arabia,Insurance,2024-07-31 00:00:00+03:00,2024-08-05 00:00:00+03:00,229.75608692358293,200.19545320545544,99,-2926.5027380946217,-2946.3220879619616,-0.12866093827563918,4,stop_loss
6002.SR,Herfy,Food,2024-08-01 00:00:00+03:00,2024-08-05 00:00:00+03:00,26.576549236297605,24.45551954269409,1377,-2920.6578880920392,-2954.333138502329,-0.07980831803049371,3,stop_loss
3060.SR,Yanbu Cement,Materials,2024-08-05 00:00:00+03:00,2024-08-06 00:00:00+03:00,22.750157943986494,21.299822743690154,1755,-2545.338276520077,-2582.7194654352534,-0.0637505552210772,0,stop_loss
6002.SR,Herfy,Food,2024-08-05 00:00:00+03:00,2024-08-06 00:00:00+03:00,24.50447954177856,22.977,1206,-1842.1403273849448,-1869.850589384945,-0.06233470656556106,0,stop_loss
8050.SR,Salama,Insurance,2024-08-05 00:00:00+03:00,2024-08-06 00:00:00+03:00,25.625600381851193,23.436539085388183,1001,-2191.2503577594725,-2214.710333383946,-0.08542478083804694,0,stop_loss
4002.SR,Mouwasat,Healthcare,2024-08-05 00:00:00+03:00,2024-08-07 00:00:00+03:00,105.77010977745054,102.10413700534556,289,-1059.466131138339,-1088.9742267328838,-0.034659818164304634,1,stop_loss
4009.SR,Middle East Healthcare,Healthcare,2024-08-06 00:00:00+03:00,2024-08-07 00:00:00+03:00,76.01445080237903,69.02899915810224,265,-1851.1446857333501,-1869.4373705102473,-0.09189636405369084,0,stop_loss
1321.SR,East Pipes,Materials,2024-08-02 00:00:00+03:00,2024-08-08 00:00:00+03:00,133.27378771996766,134.39781432429723,146,164.1078842321175,144.4858033407701,0.008433966075094723,5,stop_loss
6001.SR,Halwani Bros,Food,2024-08-06 00:00:00+03:00,2024-08-09 00:00:00+03:00,46.546499999999995,52.24769923782349,624,3557.548324401861,3524.945760077459,0.12248395127073985,2,take_profit
4009.SR,Middle East Healthcare,Healthcare,2024-08-08 00:00:00+03:00,2024-08-09 00:00:00+03:00,67.28172500335282,61.50216608726251,200,-1155.9117832180618,-1168.2122164355144,-0.08590087302015958,0,stop_loss
2320.SR,Al-Babtain Power,Industrial,2024-08-06 00:00:00+03:00,2024-08-12 00:00:00+03:00,31.790375792745188,38.39883548211464,345,2279.9185928324614,2266.670994591132,0.2078761110737657,5,take_profit
2030.SR,Saudi Kayan,Energy,2024-08-06 00:00:00+03:00,2024-08-13 00:00:00+03:00,70.47040152740477,70.72920304870605,372,96.27416592407599,69.96290238995734,0.0036724854079430713,6,stop_loss
4009.SR,Middle East Healthcare,Healthcare,2024-08-12 00:00:00+03:00,2024-08-15 00:00:00+03:00,62.51841258328268,71.20782427038006,195,1694.4352789839884,1680.5497532512643,0.1389896404602715,2,take_profit
4250.SR,Jabal Omar,Real Estate,2024-08-06 00:00:00+03:00,2024-08-16 00:00:00+03:00,23.22320076370239,25.824150381088256,1066,2772.612292133332,2745.083747827092,0.11199789571862628,9,take_profit
2040.SR,Saudi Ceramic,Materials,2024-08-06 00:00:00+03:00,2024-08-16 00:00:00+03:00,25.011844282127207,27.910122385552196,1057,3063.4799553202133,3033.9789559586848,0.11587622530882391,9,take_profit
3020.SR,Yamama Cement,Materials,2024-08-06 00:00:00+03:00,2024-08-16 00:00:00+03:00,29.419740318692398,29.652623591788103,939,218.6773934368673,190.83357988417828,0.007915884728178169,9,stop_loss
8050.SR,Salama,Insurance,2024-08-06 00:00:00+03:00,2024-08-19 00:00:00+03:00,23.483459083557126,26.423550762176514,612,1799.336107315066,1783.164894248614,0.125198407447479,12,take_profit
1304.SR,Yamamah Steel,Industrial,2024-08-06 00:00:00+03:00,2024-08-20 00:00:00+03:00,30.621950234461455,34.497740212350024,428,1658.8381105363078,1644.073077725422,0.12656901171261192,13,take_profit
6002.SR,Herfy,Food,2024-08-06 00:00:00+03:00,2024-08-23 00:00:00+03:00,23.022999999999996,27.422550762176513,750,3299.663071632388,3279.0961585607556,0.19109372202478037,16,take_profit
7010.SR,STC,Telecom,2024-08-05 00:00:00+03:00,2024-08-26 00:00:00+03:00,33.39821881215569,41.709407698678646,1306,10854.412685798981,10799.940199344506,0.24885126159775917,20,take_profit
1010.SR,Riyad Bank,Banking,2024-08-06 00:00:00+03:00,2024-08-26 00:00:00+03:00,22.816698738622172,25.092476519556026,1398,3181.537337745528,3146.4580555711887,0.09974176400381762,19,take_profit
1180.SR,Al Rajhi Bank,Banking,2024-08-06 00:00:00+03:00,2024-08-27 00:00:00+03:00,32.27088379223114,34.74355739869876,1055,2608.6706548233424,2572.0162017677153,0.07662243223294962,20,time_exit
1211.SR,Maaden,Materials,2024-08-06 00:00:00+03:00,2024-08-27 00:00:00+03:00,40.19015152740478,42.157800762176514,797,1568.2164401130722,1534.6166729056174,0.04895849256577289,20,time_exit
2050.SR,Savola,Food,2024-08-06 00:00:00+03:00,2024-08-27 00:00:00+03:00,26.75493102264404,27.80785576057434,819,862.3453603649164,839.5707264970059,0.03935441795903549,20,stop_loss
8210.SR,Bupa Arabia,Insurance,2024-08-06 00:00:00+03:00,2024-08-27 00:00:00+03:00,215.2740176583615,221.67983869546035,87,557.3064302276009,538.0202842610959,0.029756591653642417,20,time_exit
3060.SR,Yanbu Cement,Materials,2024-08-06 00:00:00+03:00,2024-08-27 00:00:00+03:00,21.342465031465306,21.934285871825544,1168,691.2467415407586,665.6274956424664,0.027729732225762804,20,time_exit
2222.SR,Saudi Aramco,Energy,2024-08-06 00:00:00+03:00,2024-08-27 00:00:00+03:00,24.86800606063195,26.041398726972588,888,1041.9726877104877,1018.847925640936,0.047184831123159965,20,time_exit
1080.SR,Arab National Bank,Banking,2024-08-07 00:00:00+03:00,2024-08-28 00:00:00+03:00,18.14918403870799,18.74907928604936,1162,697.0782774106706,675.2918472802812,0.033053565717441113,20,time_exit
4002.SR,Mouwasat,Healthcare,2024-08-07 00:00:00+03:00,2024-08-28 00:00:00+03:00,102.30854969204294,100.95258436043642,145,-196.61497308294634,-211.25309781520963,-0.013253685402521032,20,stop_loss
2280.SR,Almarai,Food,2024-08-09 00:00:00+03:00,2024-08-28 00:00:00+03:00,56.397299849776665,54.323483174686956,406,-841.969570086422,-864.0249042553448,-0.03677155964228174,18,stop_loss
4280.SR,Kingdom Holding,Holding,2024-08-20 00:00:00+03:00,2024-08-28 00:00:00+03:00,7.943321004468906,8.203104024193783,1554,403.7028126524581,390.95518899886093,0.03270458534644671,7,stop_loss
1050.SR,Banque Saudi Fransi,Banking,2024-08-09 00:00:00+03:00,2024-08-29 00:00:00+03:00,15.372170640598585,15.591095646070285,1191,260.73968151679475,242.17068660232505,0.014241645541815062,19,stop_loss
7030.SR,Zain KSA,Telecom,2024-08-13 00:00:00+03:00,2024-09-03 00:00:00+03:00,10.067749635900896,10.816095892213099,2208,1652.3485339373447,1628.4665942073382,0.07433103557160892,20,time_exit
1060.SR,Saudi Awwal Bank,Banking,2024-08-30 00:00:00+03:00,2024-09-11 00:00:00+03:00,33.164161285455236,32.15761850812946,1289,-1297.4336399729261,-1338.884810229905,-0.030350316073490258,11,stop_loss
8010.SR,Tawuniya,Insurance,2024-09-10 00:00:00+03:00,2024-09-19 00:00:00+03:00,154.5954288924172,143.4212904318591,186,-2078.3897536638087,-2105.0661136841345,-0.07227987619436138,8,stop_loss
2280.SR,Almarai,Food,2024-08-30 00:00:00+03:00,2024-09-20 00:00:00+03:00,53.64620980741169,54.911822456359864,839,1061.849012467521,1015.7779934266351,0.02359183721444058,20,time_exit
4300.SR,Dar Al Arkan,Real Estate,2024-09-12 00:00:00+03:00,2024-09-20 00:00:00+03:00,13.7136998090744,15.124860342979431,2449,3455.932147533421,3418.8913645534644,0.10290151844881867,7,take_profit
8210.SR,Bupa Arabia,Insurance,2024-09-12 00:00:00+03:00,2024-09-20 00:00:00+03:00,212.92558895907104,210.93764501953123,121,-240.54121668431625,-266.06467173167954,-0.009336331763872385,7,stop_loss
2082.SR,ACWA Power,Utilities,2024-09-12 00:00:00+03:00,2024-09-25 00:00:00+03:00,388.18778778076165,447.552,58,3443.1243087158255,3417.1662927158254,0.15292653217819852,12,take_profit
7020.SR,Mobily,Telecom,2024-09-05 00:00:00+03:00,2024-09-26 00:00:00+03:00,46.40768122164732,50.29188682968042,900,3495.785047229789,3450.5223490830767,0.08369747218099044,20,time_exit
4002.SR,Mouwasat,Healthcare,2024-09-05 00:00:00+03:00,2024-09-26 00:00:00+03:00,99.03929314796596,99.60910703085739,367,209.12169502115256,172.5651527408279,0.00575341225467052,20,time_exit
1211.SR,Maaden,Materials,2024-09-17 00:00:00+03:00,2024-09-26 00:00:00+03:00,40.03999999999999,44.955,754,3705.910000000005,3672.013930000005,0.12275224775224802,8,take_profit
4009.SR,Middle East Healthcare,Healthcare,2024-09-13 00:00:00+03:00,2024-10-01 00:00:00+03:00,71.94579770885102,71.70300734309846,256,-62.154333632654016,-80.51030351248723,-0.003374628866234519,17,stop_loss
4250.SR,Jabal Omar,Real Estate,2024-09-11 00:00:00+03:00,2024-10-02 00:00:00+03:00,24.244219312667845,25.024949237823485,1199,936.0951802616125,906.0902661254622,0.03220272490884879,20,time_exit
1140.SR,Bank Albilad,Banking,2024-09-12 00:00:00+03:00,2024-10-03 00:00:00+03:00,30.103608971338215,31.384637521870324,1231,1576.946145705027,1538.3116569156045,0.04255398586102355,20,time_exit
8010.SR,Tawuniya,Insurance,2024-09-20 00:00:00+03:00,2024-10-04 00:00:00+03:00,142.32280992842848,142.03845235286008,174,-49.47821814890284,-74.1929088583005,-0.001997976120000744,13,stop_loss
4310.SR,Emaar Economic City,Real Estate,2024-09-25 00:00:00+03:00,2024-10-04 00:00:00+03:00,14.854840152740477,14.925059580802918,2143,150.4802343378098,118.49583165614915,0.004727040300698704,8,stop_loss
8210.SR,Bupa Arabia,Insurance,2024-10-01 00:00:00+03:00,2024-10-04 00:00:00+03:00,204.90172069416332,201.1720158265369,148,-551.9963204087107,-581.7697787510382,-0.01820240872058554,2,stop_loss
1050.SR,Banque Saudi Fransi,Banking,2024-09-19 00:00:00+03:00,2024-10-07 00:00:00+03:00,15.076551997929904,14.501760739092195,1983,-1139.8110662751785,-1168.5680578207982,-0.038124848368289554,17,stop_loss
